Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 4689	PHI:3403	Uniprot	J9NJ60	Genbank	no data found	4287	FOXG 15235 	no data found	no data found	no data found	no data found	no data found	no	5507	Fusarium oxysporum	no data found	Foxy20	Fusarium wilt	Eudicots	336126	Hylocereus trigonus (related: Strawberry-pear)	no data found	no data found	no data found	shoot	fusaric acid biosynthesis	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25372119	Pubmed	10.1094/MPMI-09-14-0264-R	Although the ability to produce fusaric acid contributed  to the phytotoxicity of F. oxysporum culture extracts, lack of production did not affectvirulence  of F. oxysporum on cactus or F. verticillioides on maize seedlings.
Record 4690	PHI:3404	Uniprot	Q9F286	Genbank	AE013962_2	KIM	yapG	no data found	pMWO : :yapGSDM1+2+3+4+5 (pMWO : :yapGcontaining K512A, KR548–549AG, K558A, KR594–595AG and K604A mutations)	no data found	no data found	no data found	no	992166	Yersinia pestis	no data found	CO92	pneumonic plague	Rodents	10090	Mus musculus (related: House mouse)	Balb/c 	no data found	no data found	spleen; lungs; lymph nodes	Proteolytic processing	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	23657527	Pubmed	10.1099/jmm.0.056275-0	YapG does not contribute toY. pestisvirulence in established mouse models of bubonic and pneumonic infection.
Record 4691	PHI:3405	Uniprot	W8DUB2-W8DW48	Genbank	no data found	LMG 2665	T6SS-1	no data found	no data found	no data found	no data found	no data found	no	553	Pantoea ananatis	1378093	LMG 2665	no data found	Monocots	4679	Allium cepa (related: Onion)	Texas Grando	no data found	no data found	leaves	 virulence  mechanism	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25411959	Pubmed	10.1094/MPMI-07-14-0219-R	please note that multiple gene regions were disrupted T6SS-1 (N454_00602to N454_00638), T6SS-3 (N454_0002  13 to  N454_0008)
Record 4692	PHI:3406	Uniprot	W8DUB2-W8DW13	Genbank	no data found	LMG 2665	T6SS-3	no data found	no data found	no data found	no data found	no data found	no	553	Pantoea ananatis	1378093	LMG 2665	no data found	Monocots	4679	Allium cepa (related: Onion)	Texas Grando	no data found	no data found	leaves	 virulence  mechanism	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25411959	Pubmed	10.1094/MPMI-07-14-0219-R	please note that multiple gene regions were disrupted T6SS-1 (N454_00602to N454_00638), T6SS-3 (N454_0002  13 to  N454_0008)
Record 4693	PHI:3407	Uniprot	W8DUB8	Genbank	no data found	LMG 2665	TssA	no data found	no data found	no data found	no data found	no data found	no	553	Pantoea ananatis	1378093	LMG 2665	no data found	Monocots	4679	Allium cepa (related: Onion)	Texas Grando	no data found	no data found	leaves	 virulence  mechanism	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; gene complementation	no data found		RP	25411959	Pubmed	10.1094/MPMI-07-14-0219-R	no data found
Record 4694	PHI:3408	Uniprot	W8DVN3	Genbank	no data found	LMG 2665	TssD	no data found	no data found	no data found	no data found	no data found	no	553	Pantoea ananatis	1378093	LMG 2665	no data found	Monocots	4679	Allium cepa (related: Onion)	Texas Grando	no data found	no data found	leaves	 virulence  mechanism	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; gene complementation	no data found		RP	25411959	Pubmed	10.1094/MPMI-07-14-0219-R	no data found
Record 4695	PHI:3409	Uniprot	Q9I0P4	Genbank	AE004688_3	PAO1	qteE	no data found	no data found	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	208964	PAO1-UW	nosocomial infections	Rodents	10090	Mus musculus (related: House mouse)	C57Bl/6	no data found	no data found	lungs	Quorum sensing	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25420086	Pubmed	10.1371/journal.pone.0112105	no data found
Record 4696	PHI:3410	Uniprot	Q9X7H4	Genbank	AAD22496	PAO1	rsaL	no data found	no data found	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	208964	PAO1-UW	nosocomial infections	Rodents	10090	Mus musculus (related: House mouse)	C57Bl/6	no data found	no data found	lungs	Quorum sensing	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25420086	Pubmed	10.1371/journal.pone.0112105	no data found
Record 4697	PHI:3411	Uniprot	O68539	Genbank	AAC38612	no data found	bscN	no data found	no data found	no data found	no data found	no data found	no	518	Bordetella bronchiseptica	1427985	KM22	infectious bronchitis	Even-toed ungulates	9823	Sus scrofa (related: Pig)	no data found	no data found	no data found	respiratory tract	required for maximal disease severity and persistence in the swine lower respiratory tract	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24366249	Pubmed	10.1128/IAI.01115-13	Bordetella T3SS is required for maximal persistence and disease severity in pigs, but not for transmission.
Record 4698	PHI:3412	Uniprot	Q8PM59	Genbank	AAM36442	306	pstB	no data found	no data found	no data found	no data found	no data found	no	611301	Xanthomonas citri subsp. citri	1203463	306	citrus canker	Eudicots	2711	Citrus sinensis (related: Sweet orange)	no data found	no data found	no data found	leaves	phosphate metabolism	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25403594	Pubmed	10.1007/s10142-014-0414-z	no data found
Record 4699	PHI:3412	Uniprot	Q8PM59	Genbank	AAM36442	306	pstB	no data found	no data found	no data found	no data found	no data found	no	611301	Xanthomonas citri subsp. citri	1203463	306	citrus canker	Eudicots	171249	Citrus limonia (related: Mandarin lime)	no data found	no data found	no data found	leaves	phosphate metabolism	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25403594	Pubmed	10.1007/s10142-014-0414-z	no data found
Record 4700	PHI:3413	Uniprot	A4SUE7	Genbank	ABO92519	A449	Ati2	no data found	no data found	no data found	no data found	no data found	no	645	Aeromonas salmonicida	382245	A449	furunculosis	Cellular slime molds	44689	Dictyostelium discoideum (related: Amoeba)	no data found	no data found	no data found	no data found	TTSS effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	23832001	Pubmed	10.1099/mic.0.067959-0	no data found
Record 4701	PHI:3414			Author's accession	VIBAEv3_A30043	no data found	varS	no data found	no data found	no data found	no data found	no data found	no	28171	 Vibrio aestuarianus	no data found	07_115	no data found	Bivalves	29159	Crassostrea gigas (related: Pacific oyster)	no data found	no data found	no data found	no data found	codes for a signal  transduction  histidine-protein  kinase	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25384557	Pubmed	10.1111/1462-2920.12699	no data found
Record 4702	PHI:3415	Uniprot	T2BNJ5	Genbank	AGV14291	H99	Fre2	no data found	no data found	no data found	no data found	no data found	no	5207	Cryptococcus neoformans	235443	H99	 fungal meningitis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	brain	Ferric Reductases	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	fluconazole; miconazole; amphotericin B	fluconazole:CHEBI:46081 ; miconazole:CHEBI:6923; amphotericin B:CHEBI:2682 	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	24478097	Pubmed	10.1128/IAI.01357-13	mutants showed reduced  growth on hemin and transferrin. /  None of the deletion strains showed altered susceptibility to the polyene antifungal drug amphotericin B (Fig. 8A). However, thefre4 strain showed increased susceptibility to the azole antifungal drugs fluconazole and miconazole.
Record 4703	PHI:3416	Uniprot	J9VKZ2	Genbank	AFR92350	H99	Fre4	no data found	no data found	no data found	no data found	no data found	PHI:3415	5207	Cryptococcus neoformans	235443	H99	 fungal meningitis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	brain	Ferric Reductases	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	fluconazole; miconazole; amphotericin B	fluconazole:CHEBI:46081 ; miconazole:CHEBI:6923; amphotericin B:CHEBI:2682 	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	24478097	Pubmed	10.1128/IAI.01357-13	mutants showed reduced  growth on hemin and transferrin. /  None of the deletion strains showed altered susceptibility to the polyene antifungal drug amphotericin B (Fig. 8A). However, thefre4 strain showed increased susceptibility to the azole antifungal drugs fluconazole and miconazole.
Record 4704	PHI:3415	Uniprot	T2BNJ5	Genbank	AGV14291	H99	Fre2	no data found	no data found	no data found	no data found	no data found	PHI:3416	5207	Cryptococcus neoformans	235443	H99	 fungal meningitis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	brain	Ferric Reductases	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	fluconazole; miconazole; amphotericin B	fluconazole:CHEBI:46081 ; miconazole:CHEBI:6923; amphotericin B:CHEBI:2682 	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	24478097	Pubmed	10.1128/IAI.01357-13	mutants showed reduced  growth on hemin and transferrin. /  None of the deletion strains showed altered susceptibility to the polyene antifungal drug amphotericin B (Fig. 8A). However, thefre4 strain showed increased susceptibility to the azole antifungal drugs fluconazole and miconazole.
Record 4705	PHI:3417	Uniprot	W5ZQ93	Genbank	AHI43604	no data found	Ohmm	no data found	no data found	no data found	no data found	no data found	no	176275	Beauveria bassiana	1436183	Bb0062 (CGMCC 7.34)	white muscardine disease	Moths	7137	Galleria mellonella (related: Greater wax moth)	no data found	no data found	no data found	larvae	Mitochondrial transmembrane protein	no data found	no data found	Hog1 MAP kinase	increased virulence	no data found	no data found	no data found	no data found	no data found	reduced; aberrant	no data found	wild type	increased	sorbitol; NaCl; H2O2; menadione	H2O2: CHEBI:16240; D-sorbitol:CHEBI:17924; NaCl: CHEBI:26710; Menadione: CHEBI:28869	Mitochondria	no data found	no data found	no data found	Gene disruption; gene complementation	no data found		RP	25403093	Pubmed	10.1111/1462-2920.12713	no data found
Record 4706	PHI:3418	Uniprot	Q5DPX0	Genbank	Q5DPX0_STASA	no data found	ssp	no data found	Δssp::ermB (ssp gene is interrupted by an ermB resistance gene)	no data found	no data found	no data found	no	29385	Staphylococcus saprophyticus	no data found	9325	Urinary tract infections	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	N2	no data found	no data found	no data found	Lipase activity	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; gene complementation	no data found		RP	23959029	Pubmed	10.4161/viru.25875	no data found
Record 4707	PHI:3418	Uniprot	Q5DPX0	Genbank	Q5DPX0_STASA	no data found	ssp	no data found	Δssp::ermB (ssp gene is interrupted by an ermB resistance gene)	no data found	no data found	no data found	no	29385	Staphylococcus saprophyticus	no data found	7108	Urinary tract infections	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	N2	no data found	no data found	no data found	Lipase activity	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; gene complementation	no data found		RP	23959029	Pubmed	10.4161/viru.25875	no data found
Record 4708	PHI:3419	Uniprot	Q8XT88	Genbank	CAD17378	GMI1000	fcs	no data found	no data found	no data found	no data found	no data found	no	305	Ralstonia solanacearum	267608	GMI1000	Bacterial wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Bonny Best	no data found	no data found	stem; roots	feruloyl-CoA synthetase involved in HCA degradation	no data found	no data found	HCA degradation pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25423265	Pubmed	10.1094/MPMI-09-14-0292-FI	no data found
Record 4709	PHI:3420	Uniprot	Q63K61	Genbank	CAH38977	K96243	BPSS1504	no data found	BpΔBPSS1504 (E8 derivate,BPSS1504ORF deleted)	no data found	no data found	no data found	no	28450	Burkholderia pseudomallei	no data found	E8	melioidosis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	lung; spleen; liver	involved in the integrity of the T6SS1 apparatus	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24595140	Pubmed	10.1128/IAI.01544-14	no data found
Record 4710	PHI:3421			Genbank	KJ756328	Th120	momL	no data found	no data found	no data found	no data found	no data found	no	552546	Muricauda  olearia	no data found	Th120	no data found	Nematodes	6239	Caenorhabditis elegans (related: Roundworm)	N2	no data found	no data found	no data found	N-acyl  homoserine  lactonase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25398866	Pubmed	10.1128/AEM.02805-14	no data found
Record 4711	PHI:3422			Genbank	no data found	no data found	Pfv80	no data found	80:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4712	PHI:3423			Genbank	no data found	no data found	Pfv90	no data found	90:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4713	PHI:3424			Genbank	no data found	no data found	Pfv188	no data found	188:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4714	PHI:3425			Genbank	no data found	no data found	Pfv102	no data found	102:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4715	PHI:3426			Genbank	no data found	no data found	Pfv169	no data found	169:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4716	PHI:3427			Genbank	no data found	no data found	Pfv270	no data found	270:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4717	PHI:3428			Genbank	no data found	no data found	Pfv420	no data found	420:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4718	PHI:3429			Genbank	no data found	no data found	Pfv445	no data found	445:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4719	PHI:3430			Genbank	no data found	no data found	Pfv480	no data found	480:: pKNOCK mutant of PfvUPB0736; Nfr,Kmr	no data found	no data found	no data found	no	50340	Pseudomonas fuscovaginae	1150862	UPB0736	sheath brown rot disease	Eudicots	63459	Chenopodium quinoa (related: Quinoa)	no data found	no data found	no data found	leaves	involved in virulence	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	25394860	Pubmed	10.1186/s12866-014-0274-7	no data found
Record 4720	PHI:3431	Uniprot	Q9L9Z9	Genbank	AF156494_1	MO6-24	vuuA	no data found	no data found	no data found	no data found	no data found	no	672	Vibrio vulnificus	no data found	CECT4999	vibriosis	Bony fishes	7936	Anguilla anguilla (related: European eel)	no data found	no data found	no data found	blood; head kidney; liver; spleen; gills	 a receptor for ferric vulnibactin	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24478087	Pubmed	10.1128/IAI.01117-13	Reduced growth on Iron source
Record 4721	PHI:3432	Uniprot	Q8GRB8	Genbank	BAC15762	L-180	hupA	no data found	no data found	no data found	no data found	no data found	no	672	Vibrio vulnificus	no data found	CECT4999	vibriosis	Bony fishes	7936	Anguilla anguilla (related: European eel)	no data found	no data found	no data found	blood; head kidney; liver; spleen; gills	hemin receptor	no data found	no data found	no data found	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24478087	Pubmed	10.1128/IAI.01117-13	Reduced growth on Iron source
Record 4722	PHI:3433	Uniprot	E8VXK7	Genbank	ADV88340	MO6-24/O	hutR	no data found	no data found	no data found	no data found	no data found	no	672	Vibrio vulnificus	no data found	CECT4999	vibriosis	Bony fishes	7936	Anguilla anguilla (related: European eel)	no data found	no data found	no data found	blood; head kidney; liver; spleen; gills	hemin receptor	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24478087	Pubmed	10.1128/IAI.01117-13	Wild type growth on iron source
Record 4723	PHI:3434	Uniprot	Q87CK4	Genbank	 AAO28921	Temecula1	PD1063	no data found	no data found	no data found	no data found	no data found	no	2371	Xylella fastidiosa	no data found	Fetzer	Pierce’s disease of grapevines	Eudicots	29760	Vitis vinifera (related: Wine grape)	Thompson	no data found	no data found	no data found	encodes an outer membrane protein	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25426629	Pubmed	10.1371/journal.pone.0113504	no data found
Record 4724	PHI:3435	Uniprot	H8HBL1	Genbank	AFC66398	MGAS15252	ptsI	no data found	no data found	no data found	no data found	no data found	no	1314	Streptococcus pyogenes	293653	MGAS5005	Skin lesions	Rodents	10090	Mus musculus (related: House mouse)	CD1	no data found	no data found	Skin	phosphoenolpyruvate phosphotransferase system	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379283	Pubmed	10.1128/IAI.01271-13	GAS EI mutant ( ptsI) is defective for growth in several carbohydrates
Record 4725	PHI:3436	Uniprot	Q1J7H9	Genbank	ABF37595	MGAS10750	sagB	no data found	no data found	no data found	no data found	no data found	PHI:3435	1314	Streptococcus pyogenes	293653	MGAS5005	Skin lesions	Rodents	10090	Mus musculus (related: House mouse)	CD1	no data found	no data found	Skin	Streptolysin S biosynthesis protein	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379283	Pubmed	10.1128/IAI.01271-13	GAS EI mutant ( ptsI) is defective for growth in several carbohydrates
Record 4726	PHI:3435	Uniprot	H8HBL1	Genbank	AFC66398	MGAS15252	ptsI	no data found	no data found	no data found	no data found	no data found	PHI:3436	1314	Streptococcus pyogenes	293653	MGAS5005	Skin lesions	Rodents	10090	Mus musculus (related: House mouse)	CD1	no data found	no data found	Skin	phosphoenolpyruvate phosphotransferase system	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379283	Pubmed	10.1128/IAI.01271-13	GAS EI mutant ( ptsI) is defective for growth in several carbohydrates
Record 4727	PHI:3436	Uniprot	D3QJB2	Genbank	ADD55082	CB9615	lacA	no data found	no data found	no data found	no data found	no data found	no	90371	Salmonella Typhimurium	588858	14028	salmonellosis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	liver; spleen	lactose negativity	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Altered gene expression/ gene regulation: constitutive expression	no data found		RP	25362512	Pubmed	10.1007/s00284-014-0720-7	The lac promoter sequence of E. Coli K12 MG1655 was constitutively expressed.
Record 4728	PHI:3437	Uniprot	J9MT86	Broad	FOXG_06120	MN25	Sho1	no data found	hph(B):sho1:pGemT;  phleo(B):sho1:pGemT (replacement with Hygromycin  or phleomycin)	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Daniela	no data found	no data found	fruits	Tetraspan transmembrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4729	PHI:3438	Uniprot	J9N257	Broad	FOXG_09254	no data found	Msb2	no data found	no data found	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Daniela	no data found	no data found	fruits	mucin-like membrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
